Unnamed: 0,id,text,label,type,model_wrong,db.model_preds,status,round,split,annotator,Incitement of Violence,Praising violence,Praising extremist acts,Targeting ethnic or racial groups,Ideologically motivated threats,Anti-democratic rhetoric,Personal Attacks,Sexual harassment,Physical violence,Psychological attacks
10236,21811p,WRONG (target of disdain v. ambiguous),nothate,none,,,perturbation,2b,train,lqlkttromx,0,0,0,0,0,0,0,0,0,0
10237,21812,It cannot be denied that refugees have a disdainful attitude towards us,hate,derogation,False,0.00033,dynabench entry,2a,train,e3dsmnspob,0,0,0,1,0,0,1,0,0,1
10238,21812p,It cannot be denied that refugees have a disdainful attitude towards us if we keep treating them like shit!,nothate,none,,,perturbation,2b,train,lqlkttromx,0,0,0,0,0,0,0,0,0,0
10239,21813,Their disdainful attitude towards other people makes me think theyre immigrants,hate,derogation,False,0.22386,dynabench entry,2a,test,e3dsmnspob,0,0,0,1,0,0,1,0,0,1
10240,21813p,Their abysmal attitude towards others makes me believe theyre socially immature,nothate,none,,,perturbation,2b,train,gnzuctwed3,0,0,0,0,0,0,0,0,0,0
10241,21814,You can tell theyre immigrants by the disdainful way they treat other people,hate,derogation,False,0.00044,dynabench entry,2a,train,e3dsmnspob,0,0,0,1,0,0,1,0,0,1
10242,21814p,You can tell theyre arseholes by the disdainful way they treat other people,nothate,none,,,perturbation,2b,train,elgzdd8tvb,0,0,0,0,0,0,0,0,0,0
10243,21815,Their disdainful attitude towards other people makes me think theyre refugees,hate,animosity,False,0.2793,dynabench entry,2a,train,e3dsmnspob,0,0,0,1,0,0,1,0,0,1
10244,21815p,Their disdainful attitude towards other people makes me think they're snobs,nothate,none,,,perturbation,2b,dev,qiokkci7f8,0,0,0,0,0,0,0,0,0,0
10245,21816,Their disdainful attitude makes me think theyre refugees,hate,animosity,True,0.88529,dynabench entry,2a,train,e3dsmnspob,0,0,0,1,0,0,1,0,0,1
10246,21816p,Their disdainful attitude makes me think theyre hopeless,nothate,none,,,perturbation,2b,test,elgzdd8tvb,0,0,0,0,0,0,0,0,0,0
10247,21817,Refugees always give you a look of haughty disdain,hate,derogation,False,0.00034,dynabench entry,2a,train,e3dsmnspob,0,0,0,1,0,0,1,0,0,1
10248,21818,Their disdainful attitude toward our country makes me think theyre refugees,hate,animosity,False,0.09506,dynabench entry,2a,test,e3dsmnspob,0,0,0,1,0,0,1,0,0,1
10249,21818p,Their disdainful attitude toward our country makes me think they're against Britain's current stance regarding the European Union,nothate,none,,,perturbation,2b,dev,trrf46jwfp,0,0,0,0,0,0,0,0,0,0
10250,21819,You can recognise refugees for their disdainful attitude,hate,derogation,False,0.00033,dynabench entry,2a,train,e3dsmnspob,0,0,0,1,0,0,1,0,0,1
10251,21819p,You can recognise refugee hunters for their disdainful attitude amongst other things,nothate,none,,,perturbation,2b,test,lqlkttromx,0,0,0,0,0,0,0,0,0,0
10252,21820,You can recognise refugees for their dismissive attitude,hate,derogation,False,0.00036,dynabench entry,2a,train,e3dsmnspob,0,0,0,1,0,0,1,0,0,1
10253,21820p,You will recognise refugees for their cooperative attitude,nothate,none,,,perturbation,2b,dev,e3dsmnspob,0,0,0,0,0,0,0,0,0,0
10254,21821,Their disdainful attitude makes me think theyre disabled,hate,animosity,True,0.97436,dynabench entry,2a,train,e3dsmnspob,0,0,0,1,0,0,1,0,0,1
10255,21821p,Their disdainful attitude makes me think theyre from the other school,nothate,none,,,perturbation,2b,train,elgzdd8tvb,0,0,0,0,0,0,0,0,0,0
10256,21822,Their disdainful attitude makes me think theyre women,hate,animosity,False,0.00086,dynabench entry,2a,train,e3dsmnspob,0,0,0,1,0,0,1,0,0,1
10257,21822p,Their disdainful attitude makes me think theyre liberals,nothate,none,,,perturbation,2b,train,oemywm1tjg,0,0,0,0,0,0,0,0,0,0
10258,21823,Their disdainful attitude makes me think theyre transgender,hate,animosity,True,0.96671,dynabench entry,2a,train,e3dsmnspob,0,0,0,1,0,0,1,0,0,1
10259,21823p,Their disdainful attitude makes me think they're being oppressed,nothate,none,,,perturbation,2b,dev,qiokkci7f8,0,0,0,0,0,0,0,0,0,0
10260,21824,Their disdainful attitude makes me think theyre immigrants,hate,animosity,False,0.26524,dynabench entry,2a,train,e3dsmnspob,0,0,0,1,0,0,1,0,0,1
10261,21824p,Their respectful attitude makes me think they're immigrants,nothate,none,,,perturbation,2b,train,cagnluiznm,0,0,0,0,0,0,0,0,0,0
10262,21825,Their disdainful attitude makes me think theyre foreigners,hate,animosity,False,0.00719,dynabench entry,2a,train,e3dsmnspob,0,0,0,1,0,0,1,0,0,1
10263,21825p,"wow, their attitude makes me think they're cool",nothate,none,,,perturbation,2b,test,cagnluiznm,0,0,0,0,0,0,0,0,0,0
10264,21826,Their disdainful attitude makes me think theyre asylum seekers,hate,animosity,True,0.999,dynabench entry,2a,train,e3dsmnspob,0,0,0,1,0,0,1,0,0,1
10265,21826p,Their disdainful attitude makes me think they're inconsiderate people,nothate,none,,,perturbation,2b,train,trrf46jwfp,0,0,0,0,0,0,0,0,0,0
10266,21827,Their disdainful attitude makes me think theyre black women,hate,animosity,False,0.03492,dynabench entry,2a,train,e3dsmnspob,0,0,0,1,0,0,1,0,0,1
10267,21827p,Their disdainful attitude makes me think theyre  horrible,nothate,none,,,perturbation,2b,train,elgzdd8tvb,0,0,0,0,0,0,0,0,0,0
10268,21828,Their disdainful attitude makes me think theyre black men,hate,animosity,False,0.00486,dynabench entry,2a,train,e3dsmnspob,0,0,0,1,0,0,1,0,0,1
10269,21828p,Their disdainful attitude makes me think they're new,nothate,none,,,perturbation,2b,train,cagnluiznm,0,0,0,0,0,0,0,0,0,0
10270,21829,Their disdainful attitude makes me think theyre indigenous women,hate,animosity,False,0.00813,dynabench entry,2a,train,e3dsmnspob,0,0,0,1,0,0,1,0,0,1
10271,21829p,Their disdainful attitude makes me think theyre disrespectful for indigenous women,nothate,none,,,perturbation,2b,train,oemywm1tjg,0,0,0,0,0,0,0,0,0,0
10272,21830,Their disdainful attitude makes me think theyre Asian women,hate,animosity,False,0.00682,dynabench entry,2a,test,e3dsmnspob,0,0,0,1,0,0,1,0,0,1
10273,21830p,Their disdainful attitude makes me think they're rubbish people,nothate,none,,,perturbation,2b,train,vde7gn0nrl,0,0,0,0,0,0,0,0,0,0
10274,21831,Their disdainful attitude makes me think theyre muslim women,hate,animosity,False,0.00922,dynabench entry,2a,train,e3dsmnspob,0,0,0,1,0,0,1,0,0,1
10275,21831p,Their disdainful attitude makes me think they're spoilt teens,nothate,none,,,perturbation,2b,train,trrf46jwfp,0,0,0,0,0,0,0,0,0,0
10276,21832,Their disdainful attitude makes me think theyre black people,hate,animosity,False,0.00246,dynabench entry,2a,train,e3dsmnspob,0,0,0,1,0,0,1,0,0,1
10277,21832p,Their disdainful attitude makes me think theyre careless people,nothate,none,,,perturbation,2b,train,oemywm1tjg,0,0,0,0,0,0,0,0,0,0
10278,21833,Their disdainful attitude makes me think theyre Chinese,hate,animosity,False,0.00067,dynabench entry,2a,train,e3dsmnspob,0,0,0,1,0,0,1,0,0,1
10279,21833p,Their disdainful attitude makes me think theyre not Chinese,nothate,none,,,perturbation,2b,train,lqlkttromx,0,0,0,0,0,0,0,0,0,0
10280,21834,Their disdainful attitude makes me think theyre from Korea,hate,animosity,False,0.00052,dynabench entry,2a,train,e3dsmnspob,0,0,0,1,0,0,1,0,0,1
10281,21834p,Their polite attitude makes me think they're from Korea,nothate,none,,,perturbation,2b,train,trrf46jwfp,0,0,0,0,0,0,0,0,0,0
10282,21835,Their disdainful attitude makes me think theyre Japanese,hate,animosity,False,0.0006,dynabench entry,2a,train,e3dsmnspob,0,0,0,1,0,0,1,0,0,1
10283,21835p,Their disdainful attitude makes me think theyre having a bad day,nothate,none,,,perturbation,2b,train,tbubpfn6ip,0,0,0,0,0,0,0,0,0,0
10284,21836,Their disdainful attitude makes me think theyre Indians,hate,animosity,False,0.00099,dynabench entry,2a,dev,e3dsmnspob,0,0,0,1,0,0,1,0,0,1
10285,21836p,Their attitude problem makes me think they're not suited for this school,nothate,none,,,perturbation,2b,train,gnzuctwed3,0,0,0,0,0,0,0,0,0,0
10286,21837,Their disdainful attitude makes me think theyre Pakistanis,hate,animosity,False,0.00258,dynabench entry,2a,train,e3dsmnspob,0,0,0,1,0,0,1,0,0,1
10287,21837p,Their disdainful attitude makes me think theyre rude,nothate,none,,,perturbation,2b,train,tbubpfn6ip,0,0,0,0,0,0,0,0,0,0
10288,21838,Their disdainful attitude makes me think theyre Arabs,hate,animosity,False,0.00117,dynabench entry,2a,dev,e3dsmnspob,0,0,0,1,0,0,1,0,0,1
10289,21838p,Their disdainful attitude makes me think theyre lawyers,nothate,none,,,perturbation,2b,train,gnzuctwed3,0,0,0,0,0,0,0,0,0,0
10290,21839,Their disdainful attitude makes me think theyre from Egypt,hate,animosity,False,0.0006,dynabench entry,2a,train,e3dsmnspob,0,0,0,1,0,0,1,0,0,1
10291,21839p,Their disdainful attitude toward egyptians makes me think they are racist,nothate,none,,,perturbation,2b,train,elgzdd8tvb,0,0,0,0,0,0,0,0,0,0
10292,21840,Their disdainful attitude makes me think theyre from Lebanon,hate,animosity,False,0.00067,dynabench entry,2a,test,e3dsmnspob,0,0,0,1,0,0,1,0,0,1
10293,21840p,Their disdainful attitude makes me think they're toffs,nothate,none,,,perturbation,2b,train,lqlkttromx,0,0,0,0,0,0,0,0,0,0
10294,21841,Their disdainful attitude makes me think theyre gypsies,hate,animosity,True,0.97925,dynabench entry,2a,train,e3dsmnspob,0,0,0,1,0,0,1,0,0,1
10295,21841p,Their disdainful attitude makes me think theyre hypocrites,nothate,none,,,perturbation,2b,test,gnzuctwed3,0,0,0,0,0,0,0,0,0,0
10296,21842,Their disdainful attitude makes me think theyre Roma,hate,animosity,False,0.00066,dynabench entry,2a,train,e3dsmnspob,0,0,0,1,0,0,1,0,0,1
10297,21842p,Their disrespectful attitude makes me think theyre not the kind of people I want to be around,nothate,none,,,perturbation,2b,train,gnzuctwed3,0,0,0,0,0,0,0,0,0,0
10298,21843,Their disdainful attitude makes me think theyre gay,hate,animosity,True,0.99937,dynabench entry,2a,test,e3dsmnspob,0,0,0,1,0,0,1,0,0,1
10299,21843p,Their disdainful attitude makes me think they're homophobes,nothate,none,,,perturbation,2b,train,trrf46jwfp,0,0,0,0,0,0,0,0,0,0
10300,21844,Their disdainful attitude makes me think theyre lesbians,hate,animosity,True,0.99967,dynabench entry,2a,train,e3dsmnspob,0,0,0,1,0,0,1,0,0,1
10301,21844p,Their disrespectful attitude indicates they're football hooligans,nothate,none,,,perturbation,2b,train,gnzuctwed3,0,0,0,0,0,0,0,0,0,0
10302,21845,Their disdainful attitude makes me think theyre bisexual,hate,animosity,True,0.99658,dynabench entry,2a,train,e3dsmnspob,0,0,0,1,0,0,1,0,0,1
10303,21845p,Their open-minded attitude makes me think they're bisexual,nothate,none,,,perturbation,2b,train,e3dsmnspob,0,0,0,0,0,0,0,0,0,0
10304,21846,that fucking stool is so fucking low!,nothate,none,False,0.99973,dynabench entry,2a,train,lqlkttromx,0,0,0,0,0,0,0,0,0,0
10305,21846p,fucking jews have so fucking low morals!,hate,derogation,,,perturbation,2b,train,oemywm1tjg,0,0,0,1,0,0,1,0,0,1
10306,21847,what a fucking low ass stool,nothate,none,False,0.99973,dynabench entry,2a,dev,lqlkttromx,0,0,0,0,0,0,0,0,0,0
10307,21847p,what a fucking low ass nigger move,hate,derogation,,,perturbation,2b,train,gnzuctwed3,0,0,0,1,0,0,1,0,0,1
10308,21848,don't call this shit thing a stool it's so fucking low,nothate,none,False,0.99973,dynabench entry,2a,train,lqlkttromx,0,0,0,0,0,0,0,0,0,0
10309,21849,"The UK  is a beautiful country, from its food to its fashion, from its history to its arts, but i am very worried about the current trends. So let's import Indians to change up the food, fashion, history and arts?",hate,animosity,True,0.99681,dynabench entry,2a,train,trrf46jwfp,0,0,0,1,0,0,1,0,0,1
10310,21849p,"The UK is a beautiful country, from its food to its fashion, from its history to its arts, but I am very worried about the current trends thiis country is gong to. So let's import more immigrants who are keen on further enriching our  food, fashion, history and arts!",nothate,none,,,perturbation,2b,train,trrf46jwfp,0,0,0,0,0,0,0,0,0,0
10311,21850,"The US is a beautiful country, from its democracy to its film industry, from its history to its arts, but i am very worried about the current trends. So let's import Mexicans to change up the food, fashion, history and arts?",hate,animosity,True,0.99386,dynabench entry,2a,train,trrf46jwfp,0,0,0,1,0,0,1,0,0,1
10312,21850p,"The US is a beautiful country, from its democracy to its film industry, from its history to its arts, but i am very worried about the current trends. So let's import some vaccines to change up the situation?",nothate,none,,,perturbation,2b,train,oemywm1tjg,0,0,0,0,0,0,0,0,0,0
10313,21851,"France is the birthplace of modern republicanism. I love its culture, arts and language. So, let's bring very Arab on Earth to completely change up its societal fabric?",hate,derogation,False,0.07792,dynabench entry,2a,train,trrf46jwfp,0,0,0,1,0,0,1,0,0,1
10314,21851p,"France is the birthplace of modern republicanism. I love its culture, arts and language. So, let's bring very Arab on Earth to diversify its societal fabric",nothate,none,,,perturbation,2b,train,tbubpfn6ip,0,0,0,0,0,0,0,0,0,0
10315,21852,"France is the birthplace of modern republicanism. I love its culture, arts and language. It is the best country on Earth. So, let's import Arabs to completely change things up?",hate,derogation,False,0.00133,dynabench entry,2a,train,trrf46jwfp,0,0,0,1,0,0,1,0,0,1
10316,21852p,"France is the birthplace of modern republicanism. I love its culture, arts and language. It is the best country on Earth. So, let's keep it that way by working together.",nothate,none,,,perturbation,2b,train,elgzdd8tvb,0,0,0,0,0,0,0,0,0,0
10317,21853,those filthy pigs are gross,nothate,none,False,0.99974,dynabench entry,2a,train,lqlkttromx,0,0,0,0,0,0,0,0,0,0
10318,21853p,"those curry boys are filthy pigs, so gross",hate,dehumanization,,,perturbation,2b,train,e3dsmnspob,0,0,0,1,0,0,1,0,0,1
10319,21854,"I love France. Its history, its language, its culture, its enormous influence in the world. There is no better place on Earth. We have more and more Arabs living here. This national greatness is going to change as a result of that.",hate,derogation,False,0.00092,dynabench entry,2a,train,trrf46jwfp,0,0,0,1,0,0,1,0,0,1
10320,21854p,"I love France. Its history, its language, its culture, its enormous influence in the world. There is no better place on Earth. However, we have more and more hateful people living here. This national greatness is going to change as a result of that.",nothate,none,,,perturbation,2b,train,trrf46jwfp,0,0,0,0,0,0,0,0,0,0
10321,21855,"La France is a beautiful country, from its food to its fashion, from its history to its arts, but i am very worried about the current trends. So let's import Muslims to change up the food, fashion, history and arts?",hate,animosity,True,0.98452,dynabench entry,2a,train,trrf46jwfp,0,0,0,1,0,0,1,0,0,1
10322,21855p,"oh la la! La France is a beautiful country, from its food to its fashion, from its history to its arts, but i am very worried about the current trends. So let's just import things from other countries to change up the food, fashion, history and arts?",nothate,none,,,perturbation,2b,train,e3dsmnspob,0,0,0,0,0,0,0,0,0,0
10323,21856,I fucking hate being called a nigger,nothate,none,False,0.99974,dynabench entry,2a,train,qiokkci7f8,0,0,0,0,0,0,0,0,0,0
10324,21856p,"""I fucking hate being called a nigger?"" Tough shit",hate,derogation,,,perturbation,2b,train,gnzuctwed3,0,0,0,1,0,0,1,0,0,1
10325,21857,Why am i always called a fucking nigger,nothate,none,False,0.9959,dynabench entry,2a,train,qiokkci7f8,0,0,0,0,0,0,0,0,0,0
10326,21857p,Why am i always called a fucking nigger when I'm not even black,hate,derogation,,,perturbation,2b,test,lqlkttromx,0,0,0,1,0,0,1,0,0,1
10327,21858,"UK is a magnificent country, its national health system, its political culture, its rich history,  So let's attract more immigrants to change up our the history, film, arts, and culture?",hate,animosity,True,0.99933,dynabench entry,2a,train,trrf46jwfp,0,0,0,1,0,0,1,0,0,1
10328,21858p,"UK is a magnificent country, its national health system, its political culture, its rich history,  So let's attract more immigrants to help us support our  history, film, arts, and culture industries?",nothate,none,,,perturbation,2b,train,trrf46jwfp,0,0,0,0,0,0,0,0,0,0
10329,21859,"The best things on Earth can be found in Britain: pubs, lovely sunsets, beautiful little towns, friendly people, good old manners. So, shall we attract more foreigners and change it all?",hate,derogation,True,0.9968,dynabench entry,2a,train,trrf46jwfp,0,0,0,1,0,0,1,0,0,1
10330,21859p,"The best things on Earth can be found in Britain: pubs, lovely sunsets, beautiful little towns, friendly people, good old manners. Shall we attract more tourism to show it all?",nothate,none,,,perturbation,2b,train,lqlkttromx,0,0,0,0,0,0,0,0,0,0
10331,21860,my black cup is garbage,nothate,none,False,0.99973,dynabench entry,2a,train,gnzuctwed3,0,0,0,0,0,0,0,0,0,0
10332,21860p,my black wife is garbage,hate,derogation,,,perturbation,2b,train,e3dsmnspob,0,0,0,1,0,0,1,0,0,1
10333,21861,fucking capitalism is so shitty,nothate,none,False,0.9997,dynabench entry,2a,train,gnzuctwed3,0,0,0,0,0,0,0,0,0,0
10334,21861p,"fucking capitalism is so shitty, but not as shitty as islam",hate,derogation,,,perturbation,2b,train,elgzdd8tvb,0,0,0,1,0,0,1,0,0,1
10335,21862,"The best things on Earth can be found in Britain: pubs, lovely sunsets, beautiful little towns, friendly people, good old manners. So, shall we attract more immigrants and change it all?",hate,derogation,True,0.97405,dynabench entry,2a,train,trrf46jwfp,0,0,0,1,0,0,1,0,0,1
10336,21862p,"The best things on Earth can be found in Britain: pubs, lovely sunsets, beautiful little towns, friendly people, good old manners. So, how can we attract more tourists to see it?",nothate,none,,,perturbation,2b,train,cagnluiznm,0,0,0,0,0,0,0,0,0,0
10337,21863,"The best things on Earth can be found in Britain: pubs, lovely sunsets, beautiful little towns, friendly people, good old manners. So, shall we attract more Muslims and change it all?",hate,derogation,False,0.00053,dynabench entry,2a,train,trrf46jwfp,0,0,0,1,0,0,1,0,0,1
10338,21863p,"The best things on Earth can be found in Britain: pubs, lovely sunsets, beautiful little towns, friendly people, good old manners. So, shall we attract more Lefties and change it all?",nothate,none,,,perturbation,2b,dev,gnzuctwed3,0,0,0,0,0,0,0,0,0,0
